,co2
46774,174.0
46775,169.0
46776,176.0
46777,171.0
46778,149.0
46779,144.0
46780,129.0
46781,139.0
46782,139.0
46783,129.0
46784,149.0
46785,139.0
46786,129.0
46787,180.0
46788,119.0
46789,114.0
46790,139.0
46791,98.0
46792,98.0
46793,149.0
46794,125.0
46795,99.0
46796,114.0
46797,99.0
46798,99.0
46799,104.0
46800,122.0
46801,122.0
46802,94.0
46803,94.0
46804,82.0
46805,138.0
46806,138.0
46807,99.0
46808,114.0
46809,99.0
46810,99.0
46811,104.0
46812,122.0
46813,122.0
46814,138.0
46815,138.0
46816,115.0
46817,143.0
46818,171.0
46819,135.0
46820,122.0
46821,140.0
46822,135.0
46823,140.0
46824,119.0
46825,130.0
46826,141.0
46827,117.0
46828,128.0
46829,138.0
46830,134.0
46831,130.0
46832,176.0
46833,171.0
46834,184.0
46835,225.0
46836,179.0
46837,225.0
46838,289.0
46839,306.0
46840,281.0
46841,299.0
46842,129.0
46843,131.0
46844,133.0
46845,139.0
46846,115.0
46847,134.0
46848,129.0
46849,119.0
46850,179.0
46851,177.0
46852,168.0
46853,175.0
46854,173.0
46855,108.0
46856,98.0
46857,139.0
46858,114.0
46859,103.0
46860,84.0
46861,112.0
46862,119.0
46863,148.0
46864,127.0
46865,106.0
46866,158.0
46867,150.0
46868,115.0
46869,104.0
46870,109.0
46871,102.0
46872,138.0
46873,158.0
46874,145.0
46875,115.0
46876,104.0
46877,109.0
46878,94.0
46879,169.0
46880,129.0
46881,114.0
46882,123.0
46883,110.0
46884,197.0
46885,225.0
46886,130.0
46887,110.0
46888,150.0
46889,115.0
46890,161.0
46891,149.0
46892,177.0
46893,174.0
46894,199.0
46895,205.0
46896,234.0
46897,269.0
46898,255.0
46899,211.0
46900,203.0
46901,234.0
46902,209.0
46903,179.0
46904,106.0
46905,99.0
46906,109.0
46907,111.0
46908,109.0
46909,194.0
46910,221.0
46911,179.0
46912,109.0
46913,104.0
46914,114.0
46915,114.0
46916,144.0
46917,204.0
46918,218.0
46919,198.0
46920,212.0
46921,149.0
46922,177.0
46923,161.0
46924,177.0
46925,161.0
46926,177.0
46927,0.0
46928,115.0
46929,115.0
46930,114.0
46931,114.0
46932,98.0
46933,115.0
46934,86.0
46935,115.0
46936,94.0
46937,115.0
46938,94.0
46939,115.0
46940,147.0
46941,114.0
46942,98.0
46943,147.0
46944,114.0
46945,98.0
46946,114.0
46947,98.0
46948,94.0
46949,115.0
46950,370.0
46951,290.0
46952,94.0
46953,94.0
46954,94.0
46955,82.0
46956,94.0
46957,94.0
46958,94.0
46959,101.0
46960,101.0
46961,107.0
46962,101.0
46963,101.0
46964,107.0
46965,97.0
46966,183.0
46967,121.0
46968,121.0
46969,121.0
46970,116.0
46971,121.0
46972,251.0
46973,251.0
46974,251.0
46975,251.0
46976,145.0
46977,145.0
46978,105.0
46979,136.0
46980,123.0
46981,137.0
46982,136.0
46983,150.0
46984,119.0
46985,139.0
46986,136.0
46987,144.0
46988,136.0
46989,144.0
46990,89.0
46991,112.0
46992,110.0
46993,117.0
46994,105.0
46995,104.0
46996,127.0
46997,107.0
46998,139.0
46999,131.0
47000,136.0
47001,127.0
47002,107.0
47003,116.0
47004,129.0
47005,127.0
47006,119.0
47007,129.0
47008,121.0
47009,275.0
47010,275.0
47011,275.0
47012,275.0
47013,275.0
47014,275.0
47015,275.0
47016,275.0
47017,275.0
47018,275.0
47019,275.0
47020,127.0
47021,119.0
47022,131.0
47023,124.0
47024,133.0
47025,126.0
47026,106.0
47027,114.0
47028,108.0
47029,116.0
47030,132.0
47031,124.0
47032,134.0
47033,126.0
47034,107.0
47035,109.0
47036,154.0
47037,154.0
47038,140.0
47039,140.0
47040,161.0
47041,165.0
47042,98.0
47043,98.0
47044,102.0
47045,101.0
47046,119.0
47047,111.0
47048,103.0
47049,107.0
47050,143.0
47051,219.0
47052,110.0
47053,110.0
47054,137.0
47055,135.0
47056,141.0
47057,137.0
47058,144.0
47059,139.0
47060,117.0
47061,130.0
47062,154.0
47063,156.0
47064,109.0
47065,111.0
47066,0.0
47067,104.0
47068,108.0
47069,107.0
47070,111.0
47071,112.0
47072,129.0
47073,125.0
47074,132.0
47075,127.0
47076,134.0
47077,129.0
47078,104.0
47079,111.0
47080,107.0
47081,113.0
47082,111.0
47083,125.0
47084,132.0
47085,127.0
47086,134.0
47087,129.0
47088,130.0
47089,131.0
47090,109.0
47091,111.0
47092,104.0
47093,107.0
47094,106.0
47095,112.0
47096,108.0
47097,149.0
47098,147.0
47099,196.0
47100,196.0
47101,111.0
47102,116.0
47103,113.0
47104,118.0
47105,114.0
47106,121.0
47107,128.0
47108,128.0
47109,130.0
47110,129.0
47111,133.0
47112,132.0
47113,138.0
47114,135.0
47115,114.0
47116,108.0
47117,115.0
47118,109.0
47119,112.0
47120,118.0
47121,121.0
47122,115.0
47123,117.0
47124,118.0
47125,121.0
47126,124.0
47127,99.0
47128,103.0
47129,108.0
47130,53.0
47131,53.0
47132,114.0
47133,109.0
47134,114.0
47135,121.0
47136,117.0
47137,128.0
47138,128.0
47139,138.0
47140,134.0
47141,114.0
47142,119.0
47143,113.0
47144,122.0
47145,117.0
47146,122.0
47147,125.0
47148,104.0
47149,196.0
47150,192.0
47151,112.0
47152,102.0
47153,112.0
47154,103.0
47155,114.0
47156,106.0
47157,117.0
47158,109.0
47159,123.0
47160,123.0
47161,124.0
47162,124.0
47163,127.0
47164,128.0
47165,131.0
47166,132.0
47167,109.0
47168,103.0
47169,110.0
47170,104.0
47171,113.0
47172,106.0
47173,117.0
47174,109.0
47175,109.0
47176,110.0
47177,113.0
47178,117.0
47179,94.0
47180,95.0
47181,99.0
47182,104.0
47183,48.0
47184,48.0
47185,101.0
47186,116.0
47187,119.0
47188,123.0
47189,131.0
47190,109.0
47191,103.0
47192,117.0
47193,108.0
47194,121.0
47195,110.0
47196,117.0
47197,121.0
47198,94.0
47199,100.0
47200,192.0
47201,134.0
47202,128.0
47203,106.0
47204,140.0
47205,128.0
47206,108.0
47207,158.0
47208,161.0
47209,165.0
47210,130.0
47211,125.0
47212,110.0
47213,114.0
47214,125.0
47215,111.0
47216,154.0
47217,154.0
47218,161.0
47219,165.0
47220,128.0
47221,122.0
47222,105.0
47223,109.0
47224,123.0
47225,109.0
47226,158.0
47227,150.0
47228,132.0
47229,149.0
47230,239.0
47231,235.0
47232,129.0
47233,142.0
47234,170.0
47235,231.0
47236,128.0
47237,167.0
47238,128.0
47239,146.0
47240,129.0
47241,134.0
47242,143.0
47243,168.0
47244,150.0
47245,153.0
47246,131.0
47247,133.0
47248,146.0
47249,148.0
47250,173.0
47251,140.0
47252,122.0
47253,129.0
47254,136.0
47255,161.0
47256,142.0
47257,145.0
47258,126.0
47259,128.0
47260,140.0
47261,142.0
47262,168.0
47263,124.0
47264,129.0
47265,144.0
47266,147.0
47267,142.0
47268,234.0
47269,237.0
47270,237.0
47271,124.0
47272,130.0
47273,144.0
47274,138.0
47275,142.0
47276,116.0
47277,128.0
47278,138.0
47279,142.0
47280,139.0
47281,232.0
47282,230.0
47283,235.0
47284,233.0
47285,114.0
47286,121.0
47287,138.0
47288,136.0
47289,322.0
47290,132.0
47291,132.0
47292,119.0
47293,119.0
47294,119.0
47295,119.0
47296,132.0
47297,132.0
47298,154.0
47299,154.0
47300,175.0
47301,127.0
47302,130.0
47303,110.0
47304,115.0
47305,127.0
47306,130.0
47307,288.0
47308,209.0
47309,205.0
47310,154.0
47311,163.0
47312,163.0
47313,179.0
47314,189.0
47315,194.0
47316,159.0
47317,189.0
47318,187.0
47319,197.0
47320,204.0
47321,237.0
47322,279.0
47323,120.0
47324,124.0
47325,148.0
47326,154.0
47327,158.0
47328,147.0
47329,153.0
47330,159.0
47331,65.0
47332,207.0
47333,213.0
47334,259.0
47335,264.0
47336,237.0
47337,237.0
47338,279.0
47339,126.0
47340,157.0
47341,162.0
47342,154.0
47343,161.0
47344,208.0
47345,268.0
47346,146.0
47347,151.0
47348,155.0
47349,237.0
47350,154.0
47351,159.0
47352,178.0
47353,212.0
47354,231.0
47355,270.0
47356,179.0
47357,234.0
47358,195.0
47359,114.0
47360,105.0
47361,109.0
47362,105.0
47363,109.0
47364,107.0
47365,112.0
47366,107.0
47367,112.0
47368,98.0
47369,92.0
47370,98.0
47371,92.0
47372,99.0
47373,95.0
47374,99.0
47375,95.0
47376,122.0
47377,133.0
47378,125.0
47379,136.0
47380,125.0
47381,136.0
47382,104.0
47383,106.0
47384,107.0
47385,109.0
47386,107.0
47387,109.0
47388,108.0
47389,112.0
47390,108.0
47391,112.0
47392,109.0
47393,114.0
47394,109.0
47395,114.0
47396,89.0
47397,89.0
47398,92.0
47399,92.0
47400,111.0
47401,109.0
47402,111.0
47403,114.0
47404,95.0
47405,99.0
47406,102.0
47407,97.0
47408,125.0
47409,136.0
47410,128.0
47411,139.0
47412,107.0
47413,109.0
47414,109.0
47415,112.0
47416,114.0
47417,112.0
47418,114.0
47419,116.0
47420,92.0
47421,94.0
47422,154.0
47423,133.0
47424,154.0
47425,133.0
47426,156.0
47427,164.0
47428,161.0
47429,169.0
47430,159.0
47431,137.0
47432,164.0
47433,142.0
47434,123.0
47435,155.0
47436,128.0
47437,160.0
47438,111.0
47439,116.0
47440,153.0
47441,148.0
47442,165.0
47443,153.0
47444,170.0
47445,139.0
47446,157.0
47447,144.0
47448,162.0
47449,126.0
47450,156.0
47451,131.0
47452,161.0
47453,119.0
47454,149.0
47455,124.0
47456,154.0
47457,165.0
47458,175.0
47459,169.0
47460,179.0
47461,134.0
47462,159.0
47463,139.0
47464,164.0
47465,111.0
47466,116.0
47467,150.0
47468,127.0
47469,156.0
47470,164.0
47471,161.0
47472,169.0
47473,123.0
47474,155.0
47475,128.0
47476,160.0
47477,111.0
47478,148.0
47479,116.0
47480,153.0
47481,159.0
47482,137.0
47483,164.0
47484,142.0
47485,148.0
47486,165.0
47487,153.0
47488,170.0
47489,139.0
47490,157.0
47491,144.0
47492,162.0
47493,126.0
47494,156.0
47495,131.0
47496,161.0
47497,119.0
47498,149.0
47499,124.0
47500,154.0
47501,165.0
47502,175.0
47503,169.0
47504,179.0
47505,154.0
47506,133.0
47507,119.0
47508,132.0
47509,152.0
47510,136.0
47511,0.0
47512,44.0
47513,245.0
47514,238.0
47515,0.0
47516,153.0
47517,139.0
47518,0.0
47519,0.0
47520,134.0
47521,138.0
47522,95.0
47523,97.0
47524,88.0
47525,99.0
47526,125.0
47527,125.0
47528,87.0
47529,94.0
47530,90.0
47531,102.0
47532,103.0
47533,104.0
47534,104.0
47535,97.0
47536,94.0
47537,96.0
47538,82.0
47539,84.0
47540,98.0
47541,107.0
47542,97.0
47543,103.0
47544,130.0
47545,105.0
47546,107.0
47547,114.0
47548,119.0
47549,107.0
47550,110.0
47551,114.0
47552,103.0
47553,102.0
47554,109.0
47555,101.0
47556,110.0
47557,95.0
47558,95.0
47559,96.0
47560,97.0
47561,102.0
47562,114.0
47563,108.0
47564,110.0
47565,108.0
47566,109.0
47567,112.0
47568,112.0
47569,109.0
47570,106.0
47571,109.0
47572,123.0
47573,120.0
47574,115.0
47575,120.0
47576,115.0
47577,109.0
47578,113.0
47579,112.0
47580,114.0
47581,110.0
47582,122.0
47583,124.0
47584,125.0
47585,124.0
47586,160.0
47587,96.0
47588,96.0
47589,85.0
47590,88.0
47591,102.0
47592,111.0
47593,105.0
47594,97.0
47595,107.0
47596,109.0
47597,111.0
47598,114.0
47599,119.0
47600,109.0
47601,115.0
47602,119.0
47603,109.0
47604,104.0
47605,108.0
47606,110.0
47607,102.0
47608,114.0
47609,148.0
47610,109.0
47611,109.0
47612,109.0
47613,113.0
47614,148.0
47615,109.0
47616,115.0
47617,145.0
47618,223.0
47619,202.0
47620,218.0
47621,200.0
47622,235.0
47623,235.0
47624,214.0
47625,214.0
47626,233.0
47627,233.0
47628,212.0
47629,212.0
47630,216.0
47631,195.0
47632,211.0
47633,191.0
47634,228.0
47635,228.0
47636,207.0
47637,207.0
47638,223.0
47639,223.0
47640,202.0
47641,202.0
47642,296.0
47643,223.0
47644,233.0
47645,235.0
47646,214.0
47647,212.0
47648,228.0
47649,207.0
47650,202.0
47651,223.0
47652,237.0
47653,214.0
47654,204.0
47655,237.0
47656,214.0
47657,237.0
47658,214.0
47659,195.0
47660,183.0
47661,190.0
47662,211.0
47663,190.0
47664,179.0
47665,234.0
47666,229.0
47667,79.0
47668,267.0
47669,267.0
47670,195.0
47671,183.0
47672,238.0
47673,190.0
47674,211.0
47675,190.0
47676,171.0
47677,207.0
47678,164.0
47679,208.0
47680,199.0
47681,206.0
47682,211.0
47683,239.0
47684,71.0
47685,207.0
47686,242.0
47687,99.0
47688,99.0
47689,98.0
47690,98.0
47691,95.0
47692,95.0
47693,114.0
47694,114.0
47695,125.0
47696,125.0
47697,95.0
47698,99.0
47699,329.0
47700,327.0
47701,347.0
47702,347.0
47703,349.0
47704,347.0
47705,327.0
47706,112.0
47707,114.0
47708,120.0
47709,109.0
47710,132.0
47711,137.0
47712,119.0
47713,154.0
47714,154.0
47715,154.0
47716,112.0
47717,114.0
47718,120.0
47719,109.0
47720,132.0
47721,137.0
47722,119.0
47723,110.0
47724,154.0
47725,149.0
47726,154.0
47727,112.0
47728,114.0
47729,120.0
47730,109.0
47731,132.0
47732,137.0
47733,122.0
47734,112.0
47735,125.0
47736,129.0
47737,105.0
47738,95.0
47739,106.0
47740,105.0
47741,99.0
47742,118.0
47743,108.0
47744,94.0
47745,97.0
47746,116.0
47747,101.0
47748,93.0
47749,99.0
47750,120.0
47751,110.0
47752,94.0
47753,97.0
47754,116.0
47755,103.0
47756,95.0
47757,119.0
47758,110.0
47759,114.0
47760,107.0
47761,99.0
47762,99.0
47763,88.0
47764,94.0
47765,122.0
47766,114.0
47767,114.0
47768,109.0
47769,105.0
47770,103.0
47771,95.0
47772,105.0
47773,98.0
47774,109.0
47775,110.0
47776,110.0
47777,107.0
47778,92.0
47779,89.0
47780,94.0
47781,106.0
47782,108.0
47783,110.0
47784,109.0
47785,107.0
47786,90.0
47787,88.0
47788,94.0
47789,134.0
47790,149.0
47791,142.0
47792,149.0
47793,142.0
47794,126.0
47795,118.0
47796,116.0
47797,109.0
47798,130.0
47799,135.0
47800,120.0
47801,119.0
47802,109.0
47803,132.0
47804,119.0
47805,119.0
47806,143.0
47807,165.0
47808,128.0
47809,128.0
47810,147.0
47811,137.0
47812,118.0
47813,134.0
47814,144.0
47815,97.0
47816,99.0
47817,93.0
47818,94.0
47819,97.0
47820,149.0
47821,167.0
47822,149.0
47823,167.0
47824,149.0
47825,148.0
47826,158.0
47827,148.0
47828,158.0
47829,148.0
47830,158.0
47831,160.0
47832,150.0
47833,160.0
47834,150.0
47835,197.0
47836,145.0
47837,159.0
47838,145.0
47839,159.0
47840,161.0
47841,161.0
47842,242.0
47843,141.0
47844,160.0
47845,151.0
47846,99.0
47847,99.0
47848,99.0
47849,162.0
47850,167.0
47851,128.0
47852,116.0
47853,126.0
47854,147.0
47855,127.0
47856,127.0
47857,110.0
47858,125.0
47859,125.0
47860,135.0
47861,135.0
47862,130.0
47863,130.0
47864,114.0
47865,106.0
47866,123.0
47867,111.0
47868,130.0
47869,108.0
47870,139.0
47871,138.0
47872,109.0
47873,140.0
47874,140.0
47875,119.0
47876,109.0
47877,140.0
47878,140.0
47879,119.0
47880,124.0
47881,140.0
47882,139.0
47883,110.0
47884,142.0
47885,120.0
47886,124.0
47887,164.0
47888,180.0
47889,119.0
47890,157.0
47891,150.0
47892,153.0
47893,150.0
47894,150.0
47895,75.0
47896,82.0
47897,75.0
47898,75.0
47899,99.0
47900,119.0
47901,125.0
47902,139.0
47903,118.0
47904,125.0
47905,97.0
47906,104.0
47907,110.0
47908,136.0
47909,97.0
47910,104.0
47911,104.0
47912,154.0
47913,115.0
47914,149.0
47915,154.0
47916,172.0
47917,129.0
47918,129.0
47919,115.0
47920,126.0
47921,124.0
47922,99.0
47923,87.0
47924,119.0
47925,122.0
47926,140.0
47927,121.0
47928,119.0
47929,174.0
47930,117.0
47931,114.0
47932,106.0
47933,104.0
47934,126.0
47935,124.0
47936,124.0
47937,100.0
47938,99.0
47939,87.0
47940,89.0
47941,120.0
47942,140.0
47943,122.0
47944,110.0
47945,121.0
47946,139.0
47947,120.0
47948,121.0
47949,120.0
47950,129.0
47951,118.0
47952,118.0
47953,124.0
47954,116.0
47955,140.0
47956,140.0
47957,166.0
47958,139.0
47959,145.0
47960,155.0
47961,114.0
47962,109.0
47963,104.0
47964,99.0
47965,104.0
47966,109.0
47967,109.0
47968,154.0
47969,158.0
47970,109.0
47971,119.0
47972,109.0
47973,114.0
47974,116.0
47975,109.0
47976,112.0
47977,110.0
47978,120.0
47979,123.0
47980,116.0
47981,110.0
47982,112.0
47983,99.0
47984,102.0
47985,102.0
47986,89.0
47987,98.0
47988,159.0
47989,165.0
47990,117.0
47991,106.0
47992,109.0
47993,119.0
47994,39.0
47995,145.0
47996,139.0
47997,147.0
47998,139.0
47999,164.0
48000,116.0
48001,117.0
48002,114.0
48003,121.0
48004,125.0
48005,126.0
48006,130.0
48007,104.0
48008,101.0
48009,101.0
48010,125.0
48011,122.0
48012,115.0
48013,112.0
48014,125.0
48015,123.0
48016,117.0
48017,109.0
48018,105.0
48019,109.0
48020,120.0
48021,107.0
48022,110.0
48023,104.0
48024,107.0
48025,140.0
48026,107.0
48027,110.0
48028,119.0
48029,122.0
48030,120.0
48031,105.0
48032,109.0
48033,103.0
48034,106.0
48035,139.0
48036,106.0
48037,109.0
48038,116.0
48039,119.0
48040,119.0
48041,106.0
48042,108.0
48043,94.0
48044,98.0
48045,109.0
48046,110.0
48047,109.0
48048,107.0
48049,82.0
48050,88.0
48051,88.0
48052,108.0
48053,110.0
48054,129.0
48055,139.0
48056,125.0
48057,119.0
48058,109.0
48059,125.0
48060,115.0
48061,148.0
48062,139.0
48063,148.0
48064,139.0
48065,187.0
48066,185.0
48067,149.0
48068,157.0
48069,149.0
48070,130.0
48071,130.0
48072,150.0
48073,140.0
48074,150.0
48075,173.0
48076,174.0
48077,180.0
48078,128.0
48079,129.0
48080,118.0
48081,117.0
48082,109.0
48083,99.0
48084,149.0
48085,109.0
48086,99.0
48087,99.0
48088,110.0
48089,102.0
48090,110.0
48091,113.0
48092,102.0
48093,149.0
48094,111.0
48095,120.0
48096,131.0
48097,135.0
48098,104.0
48099,113.0
48100,117.0
48101,104.0
48102,113.0
48103,119.0
48104,140.0
48105,99.0
48106,109.0
48107,104.0
48108,112.0
48109,137.0
48110,101.0
48111,94.0
48112,118.0
48113,118.0
48114,99.0
48115,104.0
48116,118.0
48117,118.0
48118,129.0
48119,127.0
48120,129.0
48121,127.0
48122,99.0
48123,109.0
48124,103.0
48125,112.0
48126,157.0
48127,99.0
48128,109.0
48129,103.0
48130,112.0
48131,101.0
48132,111.0
48133,105.0
48134,111.0
48135,111.0
48136,120.0
48137,104.0
48138,116.0
48139,149.0
48140,111.0
48141,120.0
48142,48.0
48143,138.0
48144,135.0
48145,117.0
48146,113.0
48147,117.0
48148,109.0
48149,113.0
48150,118.0
48151,108.0
48152,112.0
48153,122.0
48154,114.0
48155,124.0
48156,117.0
48157,124.0
48158,117.0
48159,124.0
48160,117.0
48161,137.0
48162,149.0
48163,149.0
48164,137.0
48165,129.0
48166,117.0
48167,129.0
48168,117.0
48169,115.0
48170,127.0
48171,153.0
48172,137.0
48173,153.0
48174,152.0
48175,149.0
48176,186.0
48177,179.0
48178,49.0
48179,139.0
48180,134.0
48181,139.0
48182,134.0
48183,139.0
48184,134.0
48185,145.0
48186,145.0
48187,139.0
48188,139.0
48189,139.0
48190,161.0
48191,157.0
48192,144.0
48193,127.0
48194,114.0
48195,99.0
48196,99.0
48197,157.0
48198,110.0
48199,113.0
48200,130.0
48201,124.0
48202,124.0
48203,99.0
48204,325.0
48205,325.0
48206,300.0
48207,300.0
48208,343.0
48209,343.0
48210,321.0
48211,296.0
48212,321.0
48213,296.0
48214,298.0
48215,298.0
48216,332.0
48217,97.0
48218,97.0
48219,98.0
48220,102.0
48221,102.0
48222,103.0
48223,112.0
48224,113.0
48225,117.0
48226,115.0
48227,117.0
48228,120.0
48229,111.0
48230,116.0
48231,112.0
48232,117.0
48233,97.0
48234,97.0
48235,98.0
48236,102.0
48237,99.0
48238,99.0
48239,101.0
48240,106.0
48241,162.0
48242,166.0
48243,97.0
48244,97.0
48245,98.0
48246,102.0
48247,102.0
48248,103.0
48249,112.0
48250,113.0
48251,117.0
48252,118.0
48253,119.0
48254,119.0
48255,111.0
48256,116.0
48257,112.0
48258,117.0
48259,97.0
48260,97.0
48261,98.0
48262,102.0
48263,99.0
48264,99.0
48265,101.0
48266,106.0
48267,166.0
48268,168.0
48269,109.0
48270,115.0
48271,118.0
48272,119.0
48273,110.0
48274,116.0
48275,118.0
48276,119.0
48277,104.0
48278,110.0
48279,112.0
48280,157.0
48281,158.0
48282,124.0
48283,126.0
48284,127.0
48285,113.0
48286,115.0
48287,116.0
48288,117.0
48289,119.0
48290,121.0
48291,129.0
48292,131.0
48293,132.0
48294,132.0
48295,134.0
48296,135.0
48297,164.0
48298,165.0
48299,110.0
48300,116.0
48301,118.0
48302,114.0
48303,117.0
48304,119.0
48305,110.0
48306,115.0
48307,117.0
48308,117.0
48309,122.0
48310,124.0
48311,104.0
48312,110.0
48313,112.0
48314,105.0
48315,109.0
48316,111.0
48317,99.0
48318,105.0
48319,107.0
48320,99.0
48321,105.0
48322,107.0
48323,153.0
48324,119.0
48325,121.0
48326,108.0
48327,109.0
48328,112.0
48329,114.0
48330,125.0
48331,127.0
48332,127.0
48333,129.0
48334,159.0
48335,159.0
48336,162.0
48337,164.0
48338,110.0
48339,113.0
48340,114.0
48341,110.0
48342,112.0
48343,114.0
48344,104.0
48345,106.0
48346,104.0
48347,106.0
48348,127.0
48349,130.0
48350,153.0
48351,154.0
48352,118.0
48353,120.0
48354,121.0
48355,107.0
48356,108.0
48357,109.0
48358,112.0
48359,114.0
48360,116.0
48361,125.0
48362,127.0
48363,128.0
48364,127.0
48365,129.0
48366,130.0
48367,159.0
48368,160.0
48369,162.0
48370,164.0
48371,110.0
48372,116.0
48373,118.0
48374,114.0
48375,117.0
48376,119.0
48377,113.0
48378,118.0
48379,119.0
48380,117.0
48381,122.0
48382,124.0
48383,106.0
48384,112.0
48385,114.0
48386,107.0
48387,112.0
48388,114.0
48389,99.0
48390,105.0
48391,107.0
48392,99.0
48393,105.0
48394,107.0
48395,119.0
48396,127.0
48397,130.0
48398,153.0
48399,119.0
48400,121.0
48401,108.0
48402,109.0
48403,112.0
48404,114.0
48405,125.0
48406,127.0
48407,129.0
48408,127.0
48409,37.0
48410,39.0
48411,159.0
48412,160.0
48413,162.0
48414,164.0
48415,149.0
48416,145.0
48417,164.0
48418,159.0
48419,146.0
48420,154.0
48421,144.0
48422,154.0
48423,129.0
48424,132.0
48425,134.0
48426,139.0
48427,133.0
48428,138.0
48429,153.0
48430,156.0
48431,152.0
48432,157.0
48433,167.0
48434,175.0
48435,167.0
48436,173.0
48437,189.0
48438,139.0
48439,144.0
48440,134.0
48441,142.0
48442,109.0
48443,126.0
48444,131.0
48445,124.0
48446,129.0
48447,139.0
48448,144.0
48449,135.0
48450,140.0
48451,157.0
48452,161.0
48453,159.0
48454,166.0
48455,158.0
48456,162.0
48457,184.0
48458,184.0
48459,144.0
48460,149.0
48461,141.0
48462,148.0
48463,109.0
48464,127.0
48465,131.0
48466,126.0
48467,131.0
48468,126.0
48469,132.0
48470,142.0
48471,147.0
48472,136.0
48473,141.0
48474,159.0
48475,166.0
48476,159.0
48477,164.0
48478,159.0
48479,164.0
48480,184.0
48481,184.0
48482,172.0
48483,145.0
48484,149.0
48485,132.0
48486,133.0
48487,134.0
48488,138.0
48489,114.0
48490,115.0
48491,118.0
48492,121.0
48493,118.0
48494,119.0
48495,121.0
48496,124.0
48497,164.0
48498,164.0
48499,166.0
48500,169.0
48501,117.0
48502,117.0
48503,119.0
48504,122.0
48505,134.0
48506,134.0
48507,136.0
48508,139.0
48509,138.0
48510,138.0
48511,140.0
48512,144.0
48513,219.0
48514,224.0
48515,128.0
48516,128.0
48517,129.0
48518,133.0
48519,109.0
48520,110.0
48521,113.0
48522,116.0
48523,113.0
48524,114.0
48525,116.0
48526,119.0
48527,145.0
48528,159.0
48529,159.0
48530,161.0
48531,164.0
48532,114.0
48533,114.0
48534,116.0
48535,119.0
48536,128.0
48537,128.0
48538,131.0
48539,134.0
48540,133.0
48541,133.0
48542,135.0
48543,138.0
48544,214.0
48545,218.0
48546,164.0
48547,167.0
48548,167.0
48549,134.0
48550,137.0
48551,137.0
48552,138.0
48553,142.0
48554,142.0
48555,118.0
48556,122.0
48557,178.0
48558,182.0
48559,182.0
48560,220.0
48561,220.0
48562,153.0
48563,159.0
48564,159.0
48565,149.0
48566,155.0
48567,155.0
48568,190.0
48569,194.0
48570,194.0
48571,254.0
48572,254.0
48573,216.0
48574,220.0
48575,231.0
48576,131.0
48577,133.0
48578,111.0
48579,116.0
48580,112.0
48581,115.0
48582,104.0
48583,108.0
48584,104.0
48585,110.0
48586,116.0
48587,121.0
48588,113.0
48589,116.0
48590,106.0
48591,111.0
48592,106.0
48593,112.0
48594,116.0
48595,120.0
48596,123.0
48597,132.0
48598,135.0
48599,139.0
48600,121.0
48601,124.0
48602,128.0
48603,139.0
48604,144.0
48605,147.0
48606,114.0
48607,117.0
48608,121.0
48609,123.0
48610,126.0
48611,129.0
48612,139.0
48613,142.0
48614,126.0
48615,128.0
48616,106.0
48617,111.0
48618,109.0
48619,112.0
48620,99.0
48621,103.0
48622,101.0
48623,107.0
48624,113.0
48625,118.0
48626,111.0
48627,113.0
48628,102.0
48629,107.0
48630,103.0
48631,109.0
48632,114.0
48633,118.0
48634,121.0
48635,127.0
48636,130.0
48637,134.0
48638,116.0
48639,119.0
48640,122.0
48641,136.0
48642,141.0
48643,144.0
48644,109.0
48645,114.0
48646,117.0
48647,119.0
48648,123.0
48649,127.0
48650,134.0
48651,137.0
48652,136.0
48653,138.0
48654,143.0
48655,127.0
48656,131.0
48657,134.0
48658,117.0
48659,119.0
48660,124.0
48661,131.0
48662,133.0
48663,140.0
48664,129.0
48665,132.0
48666,138.0
48667,136.0
48668,139.0
48669,144.0
48670,138.0
48671,140.0
48672,146.0
48673,152.0
48674,155.0
48675,161.0
48676,147.0
48677,150.0
48678,152.0
48679,152.0
48680,154.0
48681,157.0
48682,148.0
48683,151.0
48684,153.0
48685,173.0
48686,179.0
48687,181.0
48688,169.0
48689,172.0
48690,174.0
48691,158.0
48692,161.0
48693,163.0
48694,174.0
48695,174.0
48696,174.0
48697,174.0
48698,148.0
48699,150.0
48700,161.0
48701,153.0
48702,163.0
48703,48.0
48704,190.0
48705,199.0
48706,272.0
48707,287.0
48708,277.0
48709,203.0
48710,203.0
48711,194.0
48712,189.0
48713,223.0
48714,223.0
48715,221.0
48716,221.0
48717,138.0
48718,117.0
48719,141.0
48720,150.0
48721,153.0
48722,168.0
48723,159.0
48724,142.0
48725,121.0
48726,144.0
48727,155.0
48728,158.0
48729,173.0
48730,163.0
48731,296.0
48732,246.0
48733,254.0
48734,250.0
48735,258.0
48736,330.0
48737,333.0
48738,338.0
48739,347.0
48740,254.0
48741,254.0
48742,335.0
48743,342.0
48744,342.0
48745,342.0
48746,96.0
48747,94.0
48748,103.0
48749,103.0
48750,107.0
48751,106.0
48752,89.0
48753,99.0
48754,104.0
48755,105.0
48756,109.0
48757,110.0
48758,114.0
48759,112.0
48760,116.0
48761,119.0
48762,123.0
48763,122.0
48764,126.0
48765,109.0
48766,114.0
48767,114.0
48768,118.0
48769,133.0
48770,136.0
48771,137.0
48772,139.0
